lsoa11,year,dla_pip_pct,est_qof_dep,antidep_rate,z_mh_rate,samhi_index,samhi_dec
E01022531,2017,0.422237861,7.631020204,38.33399455,-0.400064073,-0.298145842,4
E01022532,2017,0.507982583,8.402546169,37.88295198,-0.94010027,-0.540529728,3
E01022533,2017,0.758017493,6.996446776,36.41097444,-0.694878784,-0.57977749,3
E01022534,2017,0.954084675,6.702704253,36.50921632,-0.580501749,-0.542232479,3
E01022535,2017,0.926538716,6.702318585,36.51696595,-0.216290989,-0.322665518,4
E01022536,2017,0.756429652,11.13988984,42.27410803,-0.980564735,-0.210570514,4
E01022537,2017,0.394321767,11.75346429,42.46101779,-1.105000209,-0.243267711,4
E01022539,2017,2.301587302,12.5289836,39.37483451,0.055002851,0.509328022,8
E01022540,2017,2.292839903,12.70786412,39.63730804,-0.222908094,0.359611326,7
E01022542,2017,1.937984496,13.0479687,40.1001203,-0.026556187,0.506261689,8
E01022543,2017,1.949541284,12.11328624,40.3907773,0.525191723,0.773606713,9
E01022546,2017,0.699745547,9.001320969,40.66318432,-0.564387385,-0.192015197,5
E01022547,2017,0.71942446,10.52421888,41.44145957,-0.935294026,-0.253745667,4
E01022548,2017,1.358112938,9.191627506,44.72678528,0.877865915,0.79109172,9
E01022549,2017,2.702702703,9.512314702,44.68829263,0.87575329,0.845379875,9
E01022550,2017,3.486441616,10.07707158,44.8224147,1.389704788,1.22335674,9
E01022551,2017,1.926782274,9.833381542,44.70111352,1.156596301,1.034311179,9
E01022552,2017,2.522639069,9.797913501,44.85688506,1.015076842,0.957995063,9
E01022553,2017,0.800582242,12.14018181,43.13425049,-0.75492955,0.025393589,6
E01022554,2017,1.029678982,12.0804881,43.12713475,-0.287909094,0.30927761,7
E01022555,2017,1.319261214,12.08228933,43.06519464,-0.254565442,0.335540015,7
E01022556,2017,2.09631728,12.0992568,43.10265093,0.412435386,0.756245367,9
E01022557,2017,0.797342193,12.05581468,42.98471217,-0.476984509,0.183929229,6
E01022558,2017,1.477832512,12.06987466,43.03969231,-0.211598048,0.363580347,7
E01022559,2017,0.578990902,12.06479119,43.08737483,0.090801068,0.522965354,8
E01022560,2017,1.394052045,12.12511189,43.1423128,-0.5181947,0.182624398,6
E01022561,2017,0.483759502,9.174073062,37.38936656,-0.771851405,-0.36641282,4
E01022562,2017,0.44709389,9.876332251,38.71779099,-0.730529137,-0.248985913,4
E01022563,2017,0.617630545,9.915524852,34.97133936,-0.199329502,0.013702157,6
E01022564,2017,1.242937853,10.15167651,34.9670339,-0.217886903,0.042077271,6
E01022565,2017,0.726256983,10.09963252,34.88552567,-0.207268067,0.028230795,6
E01022566,2017,1.166407465,11.15322345,40.73566579,-0.177295692,0.259439684,7
E01022567,2017,2.301410542,11.46211003,41.24578065,0.346664344,0.634097669,8
E01022568,2017,3.730797366,11.34247585,40.92205106,0.499242514,0.729517132,8
E01022569,2017,2.433281005,10.06812413,41.56820668,1.650863082,1.306994179,10
E01022570,2017,1.830065359,11.32191998,41.86799014,0.092511285,0.47176264,8
E01022571,2017,0.515907137,12.04560436,47.40763404,0.164726309,0.642599309,8
E01022572,2017,0.93220339,12.08433898,47.43718961,-0.501584172,0.256209407,7
E01022573,2017,0.922583233,12.0970693,47.13248818,-0.972535295,-0.033363755,5
E01022574,2017,1.67638484,11.76883796,47.52657858,1.222931297,1.292478176,10
E01022575,2017,3.598014888,11.94190229,47.68022613,-0.563356965,0.257915192,7
E01022576,2017,2.503209243,11.99228678,47.51041368,1.573703231,1.536676335,10
E01022577,2017,0.388601036,12.20233532,47.16407059,0.075548679,0.592034617,8
E01022578,2017,0.758725341,12.43443155,47.26842826,-0.467617989,0.296210454,7
E01022579,2017,2.45971162,11.8531075,47.51960705,0.734628482,1.017576275,9
E01022580,2017,0,12.01308103,47.34574993,0.451821121,0.79037585,9
E01022581,2017,1.125592417,10.04007285,37.05146023,-0.618054674,-0.175301108,5
E01022582,2017,0,10.70435955,36.70436246,-1.08492619,-0.443058243,3
E01022583,2017,0.972540046,10.17485649,39.40900123,-0.68660413,-0.165160899,5
E01022584,2017,1.865057597,10.39139339,39.79167054,0.342738117,0.504065222,8
E01022585,2017,0.603070175,10.21969312,39.03956319,-0.979856706,-0.356050702,4
E01022586,2017,1.669449082,10.49193535,40.02777798,-0.939917766,-0.261832212,4
E01022587,2017,0.626631854,10.45785009,39.79918014,-0.624470274,-0.104654398,5
E01022588,2017,0.606626225,7.395803756,37.43591222,-0.583198436,-0.447563073,3
E01022589,2017,0.64484127,7.328863289,37.61272292,-0.60754848,-0.466166761,3
E01022590,2017,0,7.38409001,37.25081555,-0.817655866,-0.619343206,2
E01022591,2017,0.689096068,11.47576654,44.06254762,-0.882626289,-0.092420123,5
E01022592,2017,0.879894413,8.259252166,35.77835129,-0.69572896,-0.435370273,3
E01022593,2017,0.355871886,11.1797581,41.59757643,0.008768032,0.365019918,7
E01022594,2017,0.962695548,10.84719631,41.1632421,-1.113530448,-0.330738978,4
E01022595,2017,1.325833668,9.940311752,39.41476614,-0.789669688,-0.240743229,4
E01022596,2017,0.4101162,9.346716403,38.23714768,-1.091763693,-0.529588612,3
E01022597,2017,0.400266845,9.740450295,37.10768171,-0.974255239,-0.440522681,3
E01022599,2017,1.595358956,6.059201202,38.80752159,-0.103194208,-0.287666367,4
E01022600,2017,0.743745774,9.047698969,40.67760416,-0.99733508,-0.447367924,3
E01022601,2017,0.400801603,10.63834731,41.76115243,-0.570660762,-0.028050221,5
E01022602,2017,0.460122699,7.464611372,39.73793892,-0.854030166,-0.566001268,3
E01022603,2017,1.225323349,9.318766469,40.34923772,-0.069085851,0.148660286,6
E01022604,2017,0.921658986,11.40174503,44.22067804,-0.775476236,-0.024103338,5
E01022605,2017,0.863723608,11.78585218,46.56758133,-0.549366198,0.185512329,6
E01022606,2017,0.93220339,8.357534535,41.59629446,-0.756911714,-0.354011271,4
E01022607,2017,1.403508772,7.539109283,38.99456066,-0.941314939,-0.596702291,3
E01022608,2017,0.869565217,7.415631672,40.31305794,-0.86523249,-0.555229347,3
E01022610,2017,0,7.618425173,45.34463825,-0.343524265,-0.156591534,5
E01022611,2017,0.459921156,8.223869799,43.92398702,0.69620732,0.537143509,8
E01022613,2017,1.529902643,7.859439199,45.72671248,-0.800472463,-0.347890886,4
E01022614,2017,1.446654611,7.806680523,45.80156142,-0.461569006,-0.149603927,5
E01022615,2017,1.360781577,10.95799737,41.69200241,-0.183835312,0.260570317,7
E01022616,2017,3.072463768,9.694672013,41.72823258,0.288574395,0.459435211,8
E01022617,2017,1.328502415,9.672984995,42.70307708,-0.716926846,-0.162640217,5
E01022618,2017,0.609080842,9.728152394,40.88539322,1.919739031,1.38437155,10
E01022619,2017,0.46875,10.25944591,37.16023459,-0.444401442,-0.067434692,5
E01022620,2017,2.660550459,10.36133757,37.22272119,-0.718651624,-0.174235719,5
E01022621,2017,2.489905787,9.984235235,36.86223464,0.519611448,0.530231018,8
E01022622,2017,1.586294416,9.637319489,36.58873022,-0.631192062,-0.219994327,4
E01022623,2017,1.025412394,10.09057185,37.16615376,-0.3902175,-0.033250255,5
E01022624,2017,0.653594771,10.20227092,36.93810854,-0.771745559,-0.268428778,4
E01022625,2017,1.587301587,10.08966742,37.01520424,-0.202649564,0.090341045,6
E01022627,2017,0.680580762,9.263252595,37.93480304,-0.866889458,-0.398238594,3
E01022628,2017,1.338912134,6.992762061,36.76916547,-0.559629346,-0.476791822,3
E01022629,2017,0,6.83354227,35.73168389,-0.500310083,-0.525914145,3
E01022630,2017,0.705778562,11.43502733,44.33016103,-0.648563635,0.051096126,6
E01022631,2017,0.838414634,9.845118528,42.14017669,-0.936211848,-0.301353953,4
E01022632,2017,0,9.710959666,41.67986145,-0.621968869,-0.165033603,5
E01022633,2017,0.978179082,10.79534651,41.66493373,-0.342444734,0.140498953,6
E01022634,2017,2.089268756,10.58325649,41.40300006,0.796876405,0.829418213,9
E01022635,2017,2.251023192,10.51043757,41.4139621,0.002917042,0.345659238,7
E01022636,2017,1.242690058,10.58135123,41.13718706,-0.750441426,-0.128238569,5
E01022639,2017,0.681596884,10.58049343,41.71516111,-0.506970829,0.01413303,6
E01022640,2017,1.612903226,10.85920847,41.21388116,-0.827458034,-0.140579393,5
E01022641,2017,1.480263158,10.6451562,41.78817215,0.08004189,0.396865289,7
E01022642,2017,0.649350649,10.7844861,42.04611029,-0.567113504,0.000966834,6
E01022643,2017,1.482914249,10.4134102,42.77726905,-0.256572895,0.190420617,6
E01022644,2017,0.490196078,10.59916814,42.53736874,-0.178252726,0.223129812,7
E01022645,2017,1.433389545,10.44598356,42.82681305,-0.889096462,-0.18925288,5
E01022646,2017,0.39893617,10.57176384,42.46167168,-0.509506569,0.015625654,6
E01022647,2017,0.782268579,10.33052009,42.56529878,-0.043303969,0.290313533,7
E01022648,2017,2.170868347,10.26577868,42.86471327,1.808522161,1.440156621,10
E01022649,2017,3.378378378,9.970281084,43.41101879,0.285771593,0.518743472,8
E01022650,2017,1.032702238,10.12450822,43.20247674,-0.222525671,0.18138999,6
E01022651,2017,0.808314088,9.398277351,44.32836282,-0.4735748,-0.026524159,5
E01022652,2017,0.915331808,12.22990746,45.11161632,-0.226975603,0.391003954,7
E01022653,2017,1.361470388,12.40795336,44.94287752,0.136010473,0.632483953,8
E01022654,2017,1.418439716,10.07156695,49.11289539,0.144883434,0.515383338,8
E01022655,2017,4.194407457,10.45106833,49.63723043,1.498084927,1.418927235,10
E01022656,2017,2.506596306,9.917550486,51.65203895,-0.320811374,0.28512616,7
E01022657,2017,2.796768179,9.910526319,48.32272668,0.71845514,0.856510209,9
E01022658,2017,0.797266515,10.19845281,49.34249582,-0.834556878,-0.076575146,5
E01022659,2017,0.954198473,6.429131132,41.04527238,-0.819931489,-0.642154309,2
E01022660,2017,1.032346869,6.488155725,46.17665404,0.951949427,0.532999262,8
E01022661,2017,0.684540787,6.048684695,33.76112165,-0.374624385,-0.568154004,3
E01022662,2017,0.62305296,6.406566145,37.85290619,-1.113389264,-0.890738991,1
E01022663,2017,0,6.410827062,33.92211342,-1.092913468,-0.975023419,1
E01022664,2017,0.910273082,5.955866123,37.7504786,-0.309009433,-0.463011259,3
E01022665,2017,1.075949367,6.293201976,32.97619407,-0.062032961,-0.346769328,4
E01022666,2017,1.811248808,8.658975973,45.53544098,-0.126746789,0.151705986,6
E01022667,2017,0.795454545,8.106901699,44.58019574,-0.808170653,-0.362903579,4
E01022668,2017,1.812099247,8.178425109,45.82716983,-0.364322781,-0.039833575,5
E01022669,2017,1.244813278,8.371024311,45.63038069,-0.215532569,0.056240604,6
E01022670,2017,3.303684879,7.804903199,46.11528217,-0.02358852,0.150730922,6
E01022671,2017,2.897617514,8.137498747,46.82258513,1.843165536,1.325793442,10
E01022672,2017,1.75879397,7.560783706,43.17556386,0.082739537,0.108587839,6
E01022673,2017,1.412671233,7.739796074,43.94790925,0.113417099,0.155651809,6
E01022674,2017,0.900900901,7.191095559,42.37338449,-0.130258403,-0.100616962,5
E01022675,2017,0.568990043,7.334175725,41.76852269,-0.742504897,-0.473978215,3
E01022676,2017,0.64743967,7.779986236,39.95518714,-0.743787167,-0.450834445,3
E01022677,2017,1.361573374,7.928272896,45.36233494,-0.239883099,-0.011131332,5
E01022678,2017,2.244897959,7.81869386,44.24942321,0.476302945,0.405680639,7
E01022679,2017,1.551891368,7.890448272,45.71126606,-0.195323202,0.021854206,6
E01022680,2017,2.96176629,7.114191049,37.8400318,0.979920548,0.517350374,8
E01022681,2017,2.664399093,7.848582721,41.56202133,0.100548807,0.139541912,6
E01022682,2017,0.964391691,10.4469073,41.97395864,-0.884196661,-0.213099979,4
E01022683,2017,1.461245235,10.62233226,42.18888439,-0.75734429,-0.104649354,5
E01022684,2017,1.220338983,10.50007221,42.4205979,-0.212212958,0.212702798,7
E01022685,2017,0.507614213,10.43136177,42.53523842,0.600802931,0.679596353,8
E01022686,2017,1.042944785,10.76972561,42.79446887,0.439838238,0.63353433,8
E01022687,2017,0.674157303,11.20051692,43.41904315,-1.157594262,-0.294133145,4
E01022688,2017,0.433651344,11.36474225,50.59981491,-0.798322166,0.059509058,6
E01022689,2017,0.331785003,11.31824425,51.26241555,0.021100279,0.559216825,8
E01022690,2017,1.522309711,11.25150621,50.81643518,0.172364379,0.670823909,8
E01022691,2017,0.920447074,12.3829182,45.81355007,-0.226560094,0.416161582,7
E01022692,2017,0.928628283,12.2650519,45.53394917,-1.231978561,-0.205884505,4
E01022693,2017,0.329380764,12.08563277,45.56854804,-1.149714692,-0.189472982,5
E01022694,2017,0.768386389,12.09349609,45.64458473,-0.703379815,0.097584718,6
E01022695,2017,0.455927052,9.042159417,44.44133893,0.091463842,0.269355795,7
E01022696,2017,0.849118223,8.782901896,44.32761279,-0.039904391,0.173276657,6
E01022697,2017,0.804455446,9.01959794,44.67629145,-0.90817011,-0.321775961,4
E01022698,2017,0.673778776,9.092369818,45.293507,0.279977114,0.411462716,7
E01022699,2017,1.189832342,9.09140278,44.53099741,-0.148765422,0.152505206,6
E01022700,2017,2.166985341,9.780896204,44.53965842,0.110019405,0.397650933,7
E01022701,2017,1.01010101,8.917950227,44.18813507,0.896191491,0.75550782,9
E01022702,2017,0.368459838,9.268515746,44.5268334,-0.742110118,-0.213186872,4
E01022703,2017,1.916721745,11.77373349,45.52108187,-0.517053455,0.208804672,7
E01022704,2017,0.597501358,6.402705063,33.85256004,-0.168960297,-0.393852941,3
E01022705,2017,1.183800623,6.116596593,33.5229256,0.224097534,-0.186667961,5
E01022706,2017,0.71942446,6.178089037,33.27084888,-0.875084893,-0.859641122,2
E01022707,2017,0.60483871,6.377179594,32.34620981,-0.993621623,-0.923285966,1
E01022708,2017,0.576217915,6.408457164,33.18367859,-1.041708701,-0.933665805,1
E01022709,2017,0.599781897,6.092093864,32.88749403,0.001460276,-0.352983029,4
E01022710,2017,1.123595506,11.23445756,52.06939772,0.944689814,1.150049785,9
E01022711,2017,1.888888889,11.12491238,52.57361957,0.509323763,0.902937098,9
E01022712,2017,0.538922156,11.16154948,51.96753037,0.025888894,0.569276253,8
E01022713,2017,0.719822813,10.08376851,49.97495984,2.614844466,2.007659349,10
E01022714,2017,1.104972376,10.04411712,50.92136741,-0.298607397,0.27016531,7
E01022715,2017,1.19047619,8.740261375,48.67594872,0.194487341,0.3985945,7
E01022716,2017,1.99252802,7.896377063,47.4400838,1.22338708,0.920345022,9
E01022717,2017,1.320422535,8.016994204,48.35112636,-0.186919948,0.084667626,6
E01022718,2017,0.915631131,9.395358393,50.71560519,-0.431726735,0.117800439,6
E01022719,2017,0.919238345,9.957870609,51.02708363,0.364875346,0.660205951,8
E01022720,2017,1.468531469,10.15215317,50.37685893,-1.07592235,-0.191162634,5
E01022721,2017,0.883280757,10.49186275,51.98731281,-0.637705165,0.12004338,6
E01022722,2017,1.860202931,10.52684402,51.76088654,0.995742507,1.129004796,9
E01022723,2017,2.419354839,10.55752131,51.85643887,0.246552981,0.689976544,8
E01022724,2017,0.803750837,10.68185794,52.03943817,-0.802858131,0.035931849,6
E01022725,2017,1.853281853,10.55924411,52.17180485,0.780968462,1.009411238,9
E01022726,2017,0.79787234,10.61008613,51.81031827,-0.375957589,0.283302548,7
E01022727,2017,1.099572389,10.65995764,50.93702547,-0.397862233,0.266871425,7
E01022728,2017,1.985659129,10.58421919,51.98485527,0.077468086,0.585272754,8
E01022729,2017,0.917431193,10.05341663,49.45964397,-0.85685644,-0.098081329,5
E01022730,2017,1.218686527,10.66004091,51.8872662,-0.894284962,-0.013074005,5
E01022731,2017,0.902934537,10.66604748,51.55012804,-0.455795561,0.238320211,7
E01022732,2017,3.804692454,10.61698487,52.86150226,0.546224796,0.912892332,9
E01022733,2017,1.569100785,10.71701094,50.60108143,-0.202392273,0.394763253,7
E01022734,2017,2.063273728,10.65891966,52.44629267,0.846465643,1.066735895,9
E01022735,2017,1.75557056,10.68184691,51.00874072,-0.45589761,0.249480249,7
E01022736,2017,1.204055767,10.65334612,51.3168866,0.035606854,0.537884704,8
E01022737,2017,1.688781665,10.63477831,51.60198003,0.61438301,0.901945638,9
E01022738,2017,3.180212014,10.63789257,51.67359849,3.056911873,2.40392228,10
E01022739,2017,1.566871852,10.6270156,51.64643087,0.132567334,0.608248409,8
E01022740,2017,1.066499373,10.76376802,51.16924223,-0.707149007,0.092475516,6
E01022741,2017,0.346981263,10.95001916,51.65071065,-0.558579564,0.184721843,6
E01022742,2017,0.73612684,10.84013818,52.25652558,-0.271220705,0.373357498,7
E01022743,2017,0.708061002,10.72860755,51.12407054,-0.246627476,0.356884117,7
E01022744,2017,1.214882308,8.604719138,48.47298101,-0.710641271,-0.166437889,5
E01022745,2017,0.390879479,8.627270139,47.9686919,-0.633267758,-0.151096406,5
E01022746,2017,0.907543959,8.262132726,48.17280721,0.329473426,0.411236388,7
E01022747,2017,0.474683544,8.104812264,47.74210452,-0.626150616,-0.205983891,4
E01022748,2017,0.700770848,8.158511869,47.69424167,-0.722557904,-0.251443612,4
E01022749,2017,0.604229607,7.297310962,36.71833915,-0.943843359,-0.691081929,2
E01022750,2017,0,7.326885656,36.86910935,-0.027753498,-0.155787769,5
E01022751,2017,0.309597523,7.247048417,36.40279793,-0.627798716,-0.522831089,3
E01022752,2017,0.773558368,7.917997624,37.05083727,-0.789471063,-0.511139786,3
E01022753,2017,1.256281407,7.041999883,36.43827162,0.829226886,0.361496726,7
E01022754,2017,1.05553006,7.201474945,35.04031644,0.572338234,0.196240843,6
E01022755,2017,1.107692308,6.510362518,35.95100114,-0.171360551,-0.327337646,4
E01022756,2017,0.377358491,6.467115813,37.01340436,-0.736035878,-0.678068216,2
E01022757,2017,0.702576112,6.607758728,37.62536583,-0.572840688,-0.53753503,3
E01022758,2017,0.927357032,6.471289034,35.42701222,0.524242351,0.073555809,6
E01022759,2017,0.632111252,9.754294911,46.7566965,-0.635542364,-0.050611997,5
E01022760,2017,1.233766234,9.867903944,46.67800765,-0.343524265,0.152158683,6
E01022761,2017,0.851342502,10.35150762,46.21761604,0.293492752,0.564391583,8
E01022762,2017,0.456621005,10.31280836,46.26347335,-0.828307935,-0.129404715,5
E01022763,2017,0.397614314,10.44464736,46.2780407,-1.079412904,-0.271094568,4
E01022764,2017,2.638190955,10.76998128,45.95870036,0.713573917,0.887322261,9
E01022765,2017,0.762942779,10.20024036,46.35595253,-0.546805672,0.042209172,6
E01022766,2017,0.956585725,10.16997064,48.90002412,-0.411089127,0.173291556,6
E01022767,2017,1.323987539,10.35227852,46.32601032,-1.035173662,-0.224910562,4
E01022768,2017,1.405325444,10.26519065,46.41582902,-0.478292459,0.107258905,6
E01022769,2017,1.440485216,10.18580445,48.26472939,-0.331559388,0.223034052,7
E01022770,2017,0.742857143,10.06491532,46.87050458,-0.085278694,0.317369277,7
E01022771,2017,0.338600451,9.077366899,32.64277642,-0.928090676,-0.562703898,3
E01022772,2017,0.702576112,8.882902789,32.94770689,-0.935435031,-0.569136472,3
E01022773,2017,0.388601036,6.85347303,36.59638424,-0.704986295,-0.613854137,2
E01022774,2017,1.783992285,7.566111289,34.55553307,-0.59186392,-0.455090057,3
E01022776,2017,0.659630607,8.092430705,47.60824569,-0.817655866,-0.319363551,4
E01022777,2017,2.034329307,7.967407203,47.69519362,-0.309777405,0.006937323,6
E01022778,2017,0.812457684,8.414614283,48.14904869,0.26163255,0.384090663,7
