,LSOA11CD,17-18_April,17-18_May,17-18_June,17-18_July,17-18_August,17-18_September,17-18_October,17-18_November,17-18_December,17-18_January,17-18_February,17-18_March,18-19_April,18-19_May,18-19_June,18-19_July,18-19_August,18-19_September,18-19_October,18-19_November,18-19_December,18-19_January,18-19_February,18-19_March,19-20_April,19-20_May,19-20_June,19-20_July,19-20_August,19-20_September,19-20_October,19-20_November,19-20_December,19-20_January,19-20_February,19-20_March,20-21_April,20-21_May,20-21_June,20-21_July,20-21_August,20-21_September,20-21_October,20-21_November,20-21_December,20-21_January,20-21_February,20-21_March,21-22_April,21-22_May,21-22_June,21-22_July,21-22_August,21-22_September,21-22_October,21-22_November,21-22_December,21-22_January,21-22_February,21-22_March,Mean_dev,MH_call_rate,%non-crime,Night-time_ratio,Temporalvolatility(CV),%attended,%highacuity,slope,lsoa_lq,Percentage change
246,E01010818,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,-34.8,0.021133525456292,68.18181818181817,0.2272727272727272,0.5388488904338238,0.7954545454545454,0.75,-0.0008383986585621,0.4708403649336264,0.2177419354838709
247,E01010819,1.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,8.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,15.200000000000003,0.0629604822505023,84.04255319148936,0.2340425531914893,0.6415462285472776,0.8617021276595744,0.7446808510638298,0.0131080667641159,1.4286184435405354,0.2975
248,E01010820,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,8.0,1.0,3.200000000000003,0.0563961485557083,79.26829268292683,0.2195121951219512,0.8775768185696704,0.8048780487804879,0.6585365853658537,0.0156185026862494,1.265797305025527,0.4604928017718716
249,E01010821,6.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,3.0,3.0,5.0,4.0,5.0,25.0,17.0,13.0,9.0,5.0,15.0,5.0,20.0,9.0,3.0,11.0,12.0,4.0,4.0,8.0,16.0,6.0,10.0,7.0,1.0,4.0,10.0,3.0,11.0,13.0,3.0,5.0,3.0,11.0,3.0,4.0,14.0,10.0,3.0,5.0,11.0,5.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,296.2,0.1941998964267219,95.2,0.1253333333333333,0.7844916207521295,0.8373333333333334,0.7226666666666667,-0.071528798610183,4.227783089953686,0.7978753989940965
250,E01010822,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,-13.799999999999997,0.0510604870384917,73.84615384615385,0.2461538461538461,0.6018462718263217,0.7076923076923077,0.5692307692307692,0.0106187314008596,1.1433867357739955,0.3106060606060606
251,E01010824,1.0,4.0,1.0,1.0,2.0,2.0,1.0,7.0,4.0,2.0,4.0,0.0,4.0,4.0,2.0,4.0,2.0,12.0,13.0,3.0,7.0,1.0,2.0,4.0,1.0,2.0,5.0,11.0,1.0,4.0,5.0,6.0,2.0,6.0,17.0,3.0,2.0,12.0,6.0,4.0,5.0,0.0,3.0,6.0,3.0,7.0,4.0,1.0,4.0,4.0,6.0,5.0,2.0,3.0,3.0,7.0,6.0,2.0,2.0,9.0,177.2,0.1335419926969222,75.0,0.19921875,0.7544541190032175,0.65625,0.53515625,0.0307713504044718,2.948248027995916,0.5479839576695561
252,E01010825,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-66.8,0.0077972709551656,91.66666666666666,0.3333333333333333,0.3513641844631532,0.75,0.6666666666666666,-0.0047130671446115,0.1776584981471289,0.0166666666666666
253,E01010826,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,8.0,5.0,6.0,7.0,2.0,4.0,2.0,7.0,8.0,3.0,5.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,7.0,6.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,43.2,0.0730538922155688,83.60655737704919,0.3278688524590163,0.745995171719832,0.7786885245901639,0.6557377049180327,-0.0381981032665964,1.7428585257508045,0.3898511904761905
254,E01010827,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,-42.8,0.0231213872832369,75.0,0.3333333333333333,0.520126331736996,0.8055555555555556,0.6666666666666666,0.0164154388904524,0.5050698987023274,0.1944444444444444
255,E01010828,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,-26.799999999999997,0.0317073170731707,86.53846153846155,0.0961538461538461,0.5357963107202294,0.7307692307692307,0.5576923076923077,-0.0016907737026786,0.7066838657111283,0.2760416666666666
256,E01010829,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,5.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0,2.0,0.0,2.0,5.0,4.0,2.0,3.0,2.0,8.0,9.0,1.0,0.0,3.0,0.0,1.0,2.0,7.0,2.0,2.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,40.2,0.0702479338842975,84.87394957983193,0.1932773109243697,0.7035662647018737,0.7142857142857143,0.5546218487394958,0.0105405425123663,1.5263072114218272,0.3341887125220458
257,E01010830,2.0,2.0,2.0,5.0,3.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,3.0,0.0,2.0,2.0,1.0,4.0,2.0,4.0,4.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,5.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,44.2,0.0506381226842321,81.30081300813008,0.2113821138211382,0.4703966961564546,0.7886178861788617,0.6747967479674797,-0.0071013573708033,1.1551443832713295,0.326797385620915
258,E01010831,9.0,4.0,3.0,8.0,3.0,0.0,5.0,2.0,2.0,9.0,8.0,6.0,4.0,8.0,3.0,6.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,78.2,0.0714610832954028,84.07643312101911,0.10828025477707,0.7229438282017547,0.3566878980891719,0.2738853503184713,-0.077996619308456,1.7188802534283711,0.2237179487179487
259,E01010832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,-46.8,0.0131741457389872,75.0,0.28125,0.419050943420747,0.75,0.59375,0.0021658369305277,0.2854209597483083,0.072463768115942
260,E01010833,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,6.200000000000003,0.0488225157955198,77.64705882352942,0.1647058823529411,0.478846821631874,0.7764705882352941,0.6941176470588235,-0.0025615809960133,1.0841467857732645,0.2859848484848484
261,E01010834,2.0,4.0,7.0,4.0,8.0,2.0,4.0,1.0,5.0,4.0,5.0,4.0,2.0,6.0,5.0,6.0,7.0,5.0,6.0,6.0,10.0,7.0,11.0,9.0,5.0,8.0,10.0,13.0,12.0,9.0,5.0,13.0,12.0,11.0,6.0,5.0,6.0,11.0,11.0,18.0,12.0,14.0,10.0,16.0,21.0,17.0,17.0,4.0,10.0,7.0,15.0,26.0,20.0,14.0,14.0,9.0,10.0,8.0,7.0,9.0,466.2,0.1912951912951913,85.3211009174312,0.2128440366972477,0.5647499513502898,0.7027522935779816,0.5743119266055046,0.1849680466796333,4.1877891237766,0.2068664709473533
262,E01010835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,5.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,-20.799999999999997,0.0178461538461538,87.93103448275862,0.4310344827586206,0.6335341363325746,0.5,0.3793103448275862,0.0328198258539852,0.3803134283840178,0.2052083333333333
263,E01010836,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,5.0,2.0,5.0,2.0,6.0,5.0,7.0,9.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,31.200000000000003,0.053632374451487,78.18181818181819,0.3545454545454545,0.7957831932916378,0.7909090909090909,0.6363636363636364,0.0248794670788708,1.1729055978143703,0.3934610075914423
264,E01010837,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,5.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,6.200000000000003,0.0403225806451612,69.41176470588235,0.4352941176470588,0.6255523028429983,0.611764705882353,0.4,-0.0119191097209875,0.894525878617404,0.2859848484848484
265,E01010838,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-50.8,0.0128205128205128,78.57142857142857,0.1785714285714285,0.362284418654736,0.8214285714285714,0.75,0.0097546687495562,0.2844922111863123,0.0952380952380952
266,E01010839,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-27.799999999999997,0.0303030303030303,84.31372549019608,0.1764705882352941,0.5488388606422412,0.8431372549019608,0.8235294117647058,-0.0142038693911764,0.6848591599215199,0.1901041666666666
267,E01010840,10.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,10.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,5.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,21.200000000000003,0.053134962805526,84.0,0.27,0.8838363347739596,0.37,0.29,-0.0281479263362778,1.2036833260232185,0.5748062015503876
268,E01010841,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,4.0,1.0,1.0,5.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,3.0,4.0,1.0,5.0,1.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,7.0,6.0,2.0,2.0,8.0,2.0,48.2,0.0692098092643051,80.31496062992126,0.2440944881889764,0.631235790338446,0.6456692913385826,0.4645669291338583,0.0428531550903842,1.5491327102572288,0.4029888551165146
269,E01010842,2.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,6.0,5.0,0.0,3.0,3.0,9.0,3.0,4.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,5.0,2.0,5.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,19.0,4.0,2.0,2.0,4.0,0.0,4.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,67.2,0.0633680555555555,70.54794520547945,0.2260273972602739,0.9282472837213932,0.636986301369863,0.4657534246575342,-0.0277031966159591,1.4136934122055274,0.5317282568122433
270,E01010843,0.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-30.799999999999997,0.0234718826405868,66.66666666666666,0.1666666666666666,0.5865884600854131,0.5416666666666666,0.4791666666666667,-0.0222563246551615,0.5415055502356126,0.1692708333333333
271,E01010845,4.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,9.0,7.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,3.0,1.0,43.2,0.058206106870229,83.60655737704919,0.5245901639344263,0.6666610677898013,0.6885245901639344,0.5491803278688525,0.0065688047823802,1.3036358491525195,0.4361839974084872
272,E01010846,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,2.0,3.0,2.0,6.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,7.0,5.0,3.0,3.0,6.0,2.0,7.0,0.0,0.0,3.0,2.0,1.0,0.0,22.200000000000003,0.0472404115996258,88.11881188118812,0.0495049504950495,0.6202375869576897,0.5841584158415841,0.4653465346534653,0.0307575976961565,1.026650490492487,0.3010651629072681
273,E01010847,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.8,0.0135886349598517,72.72727272727273,0.2727272727272727,0.3500121534107716,0.7272727272727273,0.6818181818181818,0.0137686911935034,0.3135639250177782,-0.0092592592592592
274,E01010848,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,-48.8,0.0189274447949526,86.66666666666667,0.1,0.3606951761543396,0.7666666666666667,0.6,0.0072948935744978,0.4109612454379672,0.1304347826086956
275,E01010849,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-60.8,0.0128663330950679,83.33333333333334,0.2222222222222222,0.4444444444444444,0.9444444444444444,0.8333333333333334,0.0041926467426359,0.2906727213055229,0.0520833333333333
276,E01010850,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,-21.799999999999997,0.0409482758620689,84.21052631578947,0.2280701754385964,0.5521480161489651,0.8596491228070176,0.7368421052631579,0.0118710727798637,0.937952102097079,0.1972222222222222
277,E01010851,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,-26.799999999999997,0.0365168539325842,86.53846153846155,0.25,0.8759891563098178,0.7884615384615384,0.6538461538461539,0.0060482550311146,0.7965944850977658,0.3545698924731182
278,E01010852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-40.8,0.0194174757281553,92.10526315789474,0.2105263157894736,0.905299320519498,0.8157894736842105,0.8157894736842105,-0.0083281986046788,0.415148943202385,0.2735507246376811
279,E01010853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,-54.8,0.0167832167832167,87.5,0.2083333333333333,0.5175491695067655,0.8333333333333334,0.7916666666666666,-0.0093068035943517,0.3975303747114102,0.311111111111111
280,E01010854,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,2.0,-30.799999999999997,0.0276497695852534,91.66666666666666,0.3125,0.508000508000762,0.625,0.5416666666666666,0.0089377793056032,0.6296210376088074,0.1875
281,E01010855,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,-49.8,0.0179789212647241,72.41379310344827,0.2413793103448276,0.4008182936589125,0.7931034482758621,0.5862068965517241,0.0073093638877913,0.3908717478101102,0.0964912280701754
282,E01010856,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-39.8,0.0263870094722598,84.61538461538461,0.2307692307692307,0.4714045207910317,0.7948717948717948,0.6153846153846154,-0.0010472103926233,0.5939083628260021,0.1923076923076923
283,E01010857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-67.8,0.006815365551425,90.9090909090909,0.3636363636363636,0.2874797872880344,0.7272727272727273,0.6363636363636364,-0.0001284356537374,0.1492664039496733,0.05
284,E01010858,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,-59.8,0.0121096239643084,100.0,0.2105263157894736,0.3613718749082079,0.5789473684210527,0.5263157894736842,0.0087847348939054,0.2847668927851053,0.1666666666666666
285,E01010859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-68.8,0.0054436581382689,90.0,0.1,0.565685424949238,0.7,0.5,-0.014282575258185,0.1216947863282031,0.1041666666666666
286,E01010860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-62.8,0.0092861288450377,81.25,0.25,0.2420614591379635,0.875,0.625,-0.0009522160664819,0.1989798440623424,0.0333333333333333
