LSOA21CD,NDVI_MEAN,NDVI_MEDIAN,NDVI_STD,NDVI_MAX,NDVI_MIN,NDVI_CV,VEG_FRAC,EVI_MEAN,EVI_MEDIAN,EVI_STD,EVI_MAX,EVI_MIN,PXL_COUNT,FINAL_PXL_COUNT,PCT_FILTERED
E01013550,0.4595172386734926,0.4479481641468683,0.18874998278702335,0.8763066202090593,0.05539358600583091,0.4107571314014154,0.9281987577639752,0.1528365535479328,0.1311195398256763,0.0911673140519515,0.4340052930908272,0.015259707072034579,6954,4025,57.88035662927812
E01013551,0.3547015242275085,0.30749617542070373,0.22432055357552458,0.8931486519910957,0.009138381201044387,0.6324206079014296,0.6515327900659682,0.10998200172387311,0.07203244752297927,0.10115175884268612,0.5137999611951882,0.002336916605461708,7080,2577,36.398305084745765
E01013552,0.5133618809301692,0.5079189686924493,0.1850978631405758,0.89375,0.07336683417085427,0.36056020132463634,0.9695076602707124,0.1800255725314034,0.1586012098185272,0.09945711004257296,0.5164452470011609,0.016362210019051887,17176,6723,39.141825803446665
E01013553,0.4900995037266863,0.4776935056009042,0.1704792828581855,0.8806434872859367,0.061481481481481484,0.34784626705775373,0.9773030707610146,0.1661899346785385,0.1456079743153773,0.08790542016752785,0.4671970927511494,0.014910626066648704,14308,5992,41.878669275929546
E01013554,0.3781550524082557,0.35326471650415314,0.204406740830775,0.8834301027244306,0.005390835579514825,0.5405368499746971,0.7478609625668449,0.11154559953930467,0.08972891113367468,0.08407293117800757,0.5059341109064865,0.0012823389863110312,6900,3740,54.20289855072464
E01013555,0.4831034865017813,0.4518774277082434,0.2198881713565963,0.8842927393693955,0.0166865315852205,0.4551574921324554,0.9148144209294906,0.17249510365399412,0.13502614668158286,0.1161888020285281,0.5121324080083879,0.004784252973071491,17537,9403,53.61806466328335
E01013556,0.47168459965900983,0.428009828009828,0.18836692617465312,0.8816662244627222,0.07975077881619938,0.39934932433839754,0.9678872136283533,0.1621187378531619,0.123833329511317,0.10297818199806717,0.47034632594470166,0.02155426454491875,12432,5107,41.079472329472324
E01013557,0.4844654749022126,0.46850091767744817,0.1801907009621643,0.917258162644494,0.07532826537664132,0.3719371354553904,0.965,0.1644162524274518,0.13934484640794265,0.09379023761352535,0.5776943316218357,0.014191230080199978,16732,6600,39.44537413339708
E01013558,0.6441659732116323,0.7305185354700263,0.22459106927920894,0.9197080291970803,0.018981394474722798,0.34865404044777526,0.9777432157030999,0.27234782551215847,0.30138657948249453,0.14252899926498477,0.5699803455053274,0.005341541325548433,37544,18646,49.664393777967184
E01013559,0.4540177508288986,0.4178628389154705,0.16625188599165489,0.8929612661391088,0.10245901639344263,0.36617926433080955,0.9837890152431648,0.14882518861041347,0.11856442884305983,0.08892605634869083,0.5383688228204099,0.022725206799381874,9438,4133,43.791057427421066
E01013560,0.5310426724120599,0.5112710508984852,0.19188308646205135,0.8941441441441441,0.0036131774707757703,0.3613327072012786,0.9716609813697192,0.18759634741479703,0.15942202140766198,0.10442413067607793,0.5101516319712156,0.0010204081632653062,17271,7622,44.13178159921255
E01013561,0.46948400065356777,0.450723638869745,0.18604780319861214,0.9057825407457022,0.043551797040169135,0.3962814556824415,0.9428816221619306,0.15922775507757117,0.13241728717279497,0.09549923919707602,0.5427257631881467,0.010339289299337482,15873,7003,44.11894411894412
E01013562,0.5179226935110004,0.5126819126819127,0.20066233007754,0.89190443052656,0.0048009036995199095,0.3874368367936325,0.9415788753591463,0.1807013165603798,0.15834438061570186,0.10606231361138439,0.5000769941484448,0.001254760709751705,13462,7309,54.29356707770019
E01013563,0.5131146277792439,0.47142047833855916,0.20506981446466963,0.8977243671695219,0.12276103101791175,0.39965692529992797,0.9849812265331664,0.18268185476513585,0.13858070576505993,0.11833773247248547,0.48420609663080927,0.02937302698973512,10914,4794,43.925233644859816
E01013564,0.5192575327487488,0.5044472413215865,0.23087224645145335,0.9063887939870174,0.03784693019343986,0.4446199272821424,0.919412529807067,0.20037903908496502,0.1610659653214762,0.1306538733334765,0.541368337311058,0.006055223639593089,29645,18452,62.24321133412043
E01013565,0.32984787274546384,0.2680028271276562,0.2068637590154119,0.7925877763328999,0.03440974060349391,0.6271489862693278,0.6265432098765432,0.10210198732329544,0.06463188171835821,0.08631162752092873,0.3388746803069054,0.007396786380809322,4160,2592,62.30769230769231
E01013566,0.24154043127775185,0.19350649350649352,0.16869361553359213,0.8612481857764877,0.00031938677738741617,0.6984073624494286,0.48,0.06581711922413688,0.04320391778306218,0.0647850790769051,0.4382637474541751,8.175678990140131e-05,5432,3125,57.529455081001466
E01013567,0.2504333270493074,0.19343065693430658,0.17120199882722303,0.819454679439941,0.006021306160259379,0.6836230658450477,0.48264597795018377,0.06841878845371546,0.04290755833142915,0.06352374647643302,0.36860745503868186,0.0013335248138194203,7035,2449,34.811656005685855
E01013568,0.4632697645578171,0.46906447390593164,0.26170094474536054,0.8906208718626156,0.02147893097229054,0.5648996864605432,0.762575075075075,0.17126728570113364,0.14006591768520907,0.1309445911684838,0.47268994979056284,0.004551052096161054,14136,5328,37.69100169779287
E01013569,0.35144816931444817,0.30828599724521044,0.20849512821722924,0.8694362017804155,0.0015220700152207,0.5932457369857124,0.7170599803343166,0.11296712518080915,0.08252610587730672,0.09193470290348361,0.45449616396020276,0.0003131720149487442,9728,4068,41.817434210526315
E01013570,0.39873082250489816,0.3865500273373428,0.1944154802079493,0.8886433937251436,0.03151575787893947,0.4875857827759504,0.8158745956705649,0.1251379511679672,0.10483464226529288,0.08773573071672061,0.5049502524138607,0.006902899217671421,9145,4019,43.94751230180427
E01013571,0.43821600898286395,0.4442405190194865,0.20218272475488622,0.8718929254302104,0.00018132366273798732,0.461376856642388,0.8584529505582137,0.14503103023314373,0.12984414840294628,0.09092706431922518,0.44903381642512075,5.233957918978332e-05,14872,7524,50.591715976331365
E01013572,0.4732506120931723,0.467367241137733,0.20589492649257715,0.9129200189304306,0.07511540075535039,0.43506531472175064,0.904453749524172,0.16320586534715445,0.137736455880495,0.108766318745379,0.5455283700948289,0.016169426410873634,13500,5254,38.91851851851852
E01013573,0.5386591063534716,0.5316552250190694,0.16688600620449445,0.9105945462673223,0.11709844559585492,0.3098174786912129,0.9918070095584889,0.19222667770286592,0.16977602378145662,0.0990785121290304,0.5496941103276649,0.026288240083750147,16632,6591,39.62842712842713
E01013574,0.4767701758789244,0.4581247914581248,0.17584677470415364,0.8933183604716451,0.04279544562230075,0.3688292254858027,0.955813675008981,0.15925851790895412,0.13851121685927942,0.08650857422247778,0.4685929648241206,0.010016522098306484,16716,8351,49.95812395309883
E01013575,0.46998218282266346,0.4422748304327252,0.16699229063762389,0.89618138424821,0.14300960512273211,0.3553162156801047,0.9848807495741057,0.15354935043355522,0.12629845526370737,0.08676010336147641,0.46791963707064166,0.031910080251470484,13280,4696,35.36144578313253
E01013576,0.48588852991130205,0.4504386017809403,0.1785114090976026,0.9116792562463684,0.10329067641681901,0.36739169193845655,0.9856974921630094,0.16329192428675332,0.12976602458351671,0.10013404010845146,0.5146394237353127,0.023952857385111073,11021,5104,46.31158697032937
E01013577,0.5771666930947197,0.5363147438043401,0.22516744148578322,0.9188584219362059,0.1382636655948553,0.3901254943843938,0.991577765300393,0.225273853959402,0.17121707272802225,0.14114395393854123,0.5100837031627437,0.03420446670094565,17776,7124,40.07650765076507
E01013578,0.4682826190625423,0.43802987484860717,0.1826026709130339,0.9025974025974026,0.11257606490872211,0.38994116689316216,0.9655447122087234,0.15663624289955078,0.12692391859362462,0.09722018801314095,0.4825227963525836,0.0254535472762209,15862,5021,31.65426806203505
E01013579,0.5662475784131529,0.5506715506715507,0.2172113893843894,0.9170333123821496,0.007638658253072069,0.3835979131126717,0.9734502496650834,0.22136150825565615,0.17887309947331811,0.13078413106232167,0.5158283554093441,0.0018912296281678096,17625,8211,46.58723404255319
E01013580,0.4612248589409305,0.4301810865191147,0.1660123327840577,0.868807652886915,0.11696202531645569,0.3599379555673929,0.9806908388757777,0.15186056785973845,0.12728507006740047,0.08322394288318176,0.4406054362469292,0.026208304969366915,9960,4661,46.79718875502008
E01013581,0.4706637083224126,0.4557566056977577,0.16601588012340937,0.8940667175961293,0.0926517571884984,0.3527271748126492,0.9724088291746641,0.1558328992855445,0.13611150261615607,0.08602062803148994,0.5049960185970049,0.0238556595495759,6993,4168,59.602459602459604
E01013582,0.4440773589212459,0.42792384406165007,0.15720627112520255,0.8582907231555881,0.024763069397737696,0.3540064990187487,0.9587491683300067,0.14012724594033218,0.12312956314305679,0.07497548796332894,0.42194608874321216,0.006550536173516425,9984,4509,45.16225961538461
E01013583,0.5042790401814297,0.514625624373169,0.264113096139852,0.9368005266622779,0.0008294166436273154,0.5237439494705736,0.8338457034109208,0.20085009683541497,0.16881878664282932,0.1428201301381668,0.5875287098392249,0.00021270863171627506,26406,13662,51.738241308793455
E01013584,0.41317918479485055,0.3709862385321101,0.3092765328499093,0.9342694950702122,0.0,0.7485288326019366,0.6356538068724673,0.16738263603819087,0.10854772148564404,0.15577233829458736,0.5872148039112606,0.0,55622,30353,54.57013411959297
E01013585,0.39706733925735826,0.3749532710280374,0.2636357990635655,0.9149139579349904,0.0,0.6639574021793079,0.6931423243197423,0.14258058043045918,0.10414791344111188,0.12420526837385538,0.5998930552770536,0.0,29591,11797,39.86685140752256
E01013586,0.4700816618431435,0.4512771996215705,0.15453405811559165,0.8818991097922849,0.10290237467018469,0.3287387504325929,0.9842456608811749,0.15022400145024764,0.12981455064194009,0.0794299267037175,0.4547504933746829,0.02439380355690845,9638,3745,38.85660925503217
E01013587,0.42500389521726295,0.40018148820326677,0.16458603548797582,0.9035214664737096,0.09077212806026365,0.38725771067072,0.9493234279649775,0.13168395147166864,0.1110465410076305,0.08027380895770178,0.5188796852924066,0.023441299484485943,8120,3769,46.416256157635466
E01013588,0.6866667013012632,0.8030222471558512,0.24080399529880905,0.9330855018587361,0.0,0.3506854123586815,0.9426152152257118,0.3136864405523865,0.3634521177550821,0.15487274608235235,0.5922031290074379,0.0,67808,38146,56.255899008966495
E01013589,0.38622162182891495,0.3489996028736361,0.1724853327662113,0.8816348195329087,0.018711018711018712,0.44659678023572,0.8965391621129326,0.12342120108573106,0.09758148255872015,0.0825255337294656,0.47316905218631644,0.003568973721778671,8160,5490,67.27941176470588
E01013590,0.3045371473678358,0.29357021996615906,0.1982102737676054,0.866897746967071,0.000609632188579557,0.6508574585424769,0.642119334062462,0.09158463261808023,0.07482506767454926,0.07437363490707556,0.42682421799508574,0.0001738283966068697,20155,8229,40.828578516497146
E01013591,0.27234458950391577,0.24715187364643054,0.179838157466851,0.8775962337302686,0.0008899436369029962,0.6603331382291525,0.5766391663048198,0.07742210888660174,0.059702666440049026,0.06478014144837685,0.4421408041967799,0.00022489767155944046,9690,4606,47.53353973168215
E01013592,0.43425006617492684,0.40985712472418656,0.19558233128769306,0.8839116719242902,0.026400515132002575,0.45039102241358686,0.8830774723313103,0.14301328234245944,0.11400476315381018,0.09687379685786209,0.5144430844553244,0.005072248614410135,16464,5602,34.02575315840622
E01013593,0.5060119301760285,0.4572972972972973,0.22830634676766037,0.9026524473612251,0.034018691588785045,0.4511876759274005,0.941403114464601,0.18757451131759656,0.13564375277525215,0.12939276269787922,0.497393396604732,0.008337150710032066,16430,6229,37.912355447352404
E01013594,0.5825534850380517,0.611170784103115,0.21523177544867586,0.9109055501460565,0.05066079295154185,0.3694626862194759,0.9685675797036372,0.24138759903063686,0.2273306311522872,0.13637030313244142,0.5411213599265949,0.010548765106519595,20535,11135,54.2244947650353
E01013595,0.5087489673053524,0.5851226993865031,0.3175810058608332,0.9310344827586207,0.0,0.6242391164800544,0.740808198882712,0.21263534131118658,0.18770328876039033,0.16974579159964814,0.6148582354273063,0.0,166590,73571,44.1629149408728
E01013596,0.6250427681140138,0.6955088723347256,0.2308865847679027,0.9205983889528193,0.0,0.3693932584238568,0.9632852030112304,0.26427781428402647,0.26854742508793894,0.14574466637383068,0.5431636081674852,0.0,26026,16206,62.268500730039186
E01013597,0.5057742508400133,0.5032548823234853,0.20082801708204598,0.9090675571538659,0.06,0.39707046522930245,0.9426511551695888,0.17611619124442468,0.15183797705455396,0.10628787364079732,0.5137074707006041,0.011599432916612966,15049,6103,40.55418964715263
E01013598,0.5882331584519302,0.6179664363277394,0.21161880956611975,0.915412558380903,0.0585335797905114,0.3597532823940815,0.9720939002545489,0.23045941601170694,0.21890277023356872,0.12485105674951445,0.5174122864223295,0.011548467092946926,19982,10607,53.082774497047346
E01013599,0.5593727725566519,0.5352112676056338,0.2311011931574903,0.9243048403707518,0.07524366471734893,0.41314344296957173,0.9640058440695976,0.22283400306919413,0.17108762849543524,0.14530442240295366,0.5527033334152153,0.018783454987834552,18525,7529,40.64237516869096
E01013600,0.4302809736034187,0.41621674031809963,0.2514165731314319,0.9176917915455155,0.0,0.5843079024060159,0.7997062810664257,0.15960480640672536,0.12313860956283632,0.12859837411576533,0.5588852262511237,0.0,14626,8852,60.52235744564475
E01013601,0.4708911903591556,0.4565826330532213,0.18855539684320077,0.9211065573770492,0.05948795180722891,0.40042243453182214,0.9485208089587164,0.16514446370655142,0.14047878370268288,0.10208431233590556,0.5483837519765664,0.014801768717679683,12835,5983,46.61472536034281
E01013602,0.6904121250083312,0.782825484764543,0.2059223143679012,0.9425973287865871,0.02517814726840855,0.29825999125582614,0.9773577959133583,0.30081019494350786,0.3415781574694066,0.13043072991325488,0.5839533331685494,0.005666025229848193,26169,16297,62.275975390729485
E01013603,0.540968919298933,0.557151712435942,0.23338822999555006,0.9367189577240096,0.005388272583201268,0.4314263198299984,0.9187773989283975,0.20509957788596028,0.1804166387216838,0.13000169971820721,0.5355213595351418,0.0013744037513137683,16960,8212,48.41981132075472
E01013604,0.4920577447197898,0.4838174273858921,0.1889038263581394,0.9122310305775765,0.03666427030913012,0.38390580858698553,0.9491765539224367,0.17417848853804754,0.15135243976105778,0.09932585951837966,0.4850379116744805,0.009122574224581192,15996,5647,35.30257564391098
E01013605,0.44193389245055786,0.43182797380315097,0.26093512354445675,0.918722786647315,0.0,0.5904392670531585,0.7511321531494443,0.1583896324498306,0.12293420574847738,0.12610777448517993,0.5828058373281776,0.0,20130,9716,48.26626924987581
E01013606,0.34303568637164283,0.2995425364240957,0.2150464172936177,0.8643541289153508,0.0004175365344467641,0.6268922617591386,0.6599647266313933,0.11163563073900931,0.08078427490767105,0.08968206190000722,0.45279487944454994,9.960159362549801e-05,12024,5670,47.1556886227545
E01013608,0.45815574337217524,0.4329078992756123,0.2516211361913546,0.9003856041131105,0.0003025260928755105,0.5492043695432939,0.7955427992571332,0.17378342837006822,0.12426845971859046,0.14164553986422793,0.5315196548418024,9.913062442380325e-05,11760,5923,50.3656462585034
E01013609,0.6803610725287155,0.8022565320665083,0.24027880910368174,0.9370949294700724,0.0015600624024961,0.35316366383313397,0.9462723050598876,0.31155400918910553,0.3547301917238738,0.15921830569601056,0.6351713332659457,0.0003285438934641668,36498,20455,56.04416680366048
E01013610,0.51325815153915,0.5135135135135135,0.2145804335283999,0.9341586944288126,0.009259259259259259,0.41807506200324274,0.9167348274169802,0.1869213950991893,0.16463238629334875,0.11282672467298331,0.5235168990782322,0.001958522838552434,17523,6113,34.885578953375564
E01013611,0.6117022831793836,0.6265010351966873,0.23096569590117874,0.9368932038834952,0.009592326139088728,0.37757860686854317,0.9677810322189678,0.25127671215061315,0.21836446481387728,0.14831844088646354,0.5999588805222174,0.001921644928058418,23312,9901,42.47168840082361
E01013612,0.6670592728528211,0.8141441749231295,0.2771910115615047,0.9555555555555556,0.0,0.4155418009197868,0.900953606739601,0.3057168255940605,0.35097990019793146,0.173685480842087,0.6479314029820366,0.0,37107,17093,46.06408494354165
E01013613,0.29761313104979764,0.2392807745504841,0.20615654772764075,0.8256093374527979,0.0004297378599054577,0.692699771009586,0.5678059536934951,0.0907916030725174,0.056794030132716194,0.08409799669643961,0.36518273171279403,9.841744744508306e-05,7242,4535,62.62082297707815
E01013614,0.26507206433277763,0.21012200632625394,0.2059542672710583,0.8764280718116111,0.0,0.7769746230689121,0.5209395080877465,0.08418226806321306,0.05103203748258832,0.09764640499114377,0.49508732186602744,0.0,8991,4513,50.19463908352797
E01013615,0.6604373665562316,0.7377916699074434,0.22465006085125286,0.9333737129012719,0.0,0.3401534683336629,0.9501326762699014,0.2870913222318238,0.303022481914751,0.13657252363390943,0.6025195812526932,0.0,81576,52760,64.67588506423458
E01013616,0.4775777454143239,0.4721907359669436,0.2825356866695779,0.9286814880035219,0.0,0.5916014499889715,0.801378545396926,0.188818284875092,0.1410593463046163,0.15296856802605768,0.6034438047819096,0.0,29887,12622,42.23240873958577
E01013617,0.5612951390487428,0.602814698983581,0.2893297804581825,0.9370776042880448,0.0,0.5154681741027105,0.8479275845640781,0.2449874779063474,0.20990560314494408,0.17366144552419968,0.6014203837528034,0.0,78285,31485,40.218432649932936
E01013618,0.6769883537319116,0.8226691042047533,0.24772171114290256,0.936697247706422,0.06168831168831169,0.36591724182156427,0.9777968465086345,0.31800766040634254,0.395733599873744,0.17479694948636165,0.600010726448741,0.015085950216364287,17760,9323,52.494369369369366
E01013619,0.5862474247154714,0.6532488114104595,0.24958199802634198,0.9411104879416713,0.00022722108611679165,0.42572809278859314,0.9032822061511563,0.24525641660253955,0.25123152709359603,0.1454708847375563,0.5876948921203213,5.918770789682399e-05,22330,12583,56.350201522615315
E01013620,0.5877354458461514,0.6193181818181818,0.204731891760506,0.9313984168865436,0.047963206307490146,0.3483402153255491,0.9629417382999045,0.21661508626460788,0.20550178043031245,0.11372546473544644,0.532308234051294,0.011373329542223485,12441,5235,42.07861104412828
E01013621,0.530048081231195,0.5330950250699733,0.24694416038030048,0.9463414634146341,0.005543237250554324,0.46589011284919457,0.8923933209647495,0.2037156981846281,0.16730567210238623,0.13631720192092486,0.5942826466246142,0.001542353013757789,20532,8624,42.0027274498344
E01013622,0.44675637397254875,0.4245640636846095,0.1861311824704793,0.9160539215686274,0.0011261261261261261,0.416627928137666,0.9306170652494833,0.14528283752487678,0.12129700589307894,0.09005485543528986,0.49048056139519736,0.0002248100355199856,7560,3387,44.801587301587304
E01013623,0.5921012081879956,0.652496801163027,0.24609697798907032,0.9327073552425665,0.0005630630630630631,0.4156332981352963,0.9174267882861258,0.24378655425878398,0.24485478033838326,0.144641789351091,0.618513906185139,0.00014479323526004866,38940,20830,53.49255264509502
E01013624,0.30447626691877333,0.28438480487488654,0.18647520923725394,0.8168077388149939,0.0,0.6124457946241205,0.6310112359550561,0.0920079958289447,0.07605663932482506,0.07048227766901238,0.3831802525832376,0.0,9401,4450,47.335389852143386
E01013625,0.24829483167194452,0.22371244046508676,0.15721407410867444,0.8342175066312998,0.00044742729306487697,0.6331749760961234,0.5592417061611374,0.06536326018007449,0.05168228722264827,0.05437126084607356,0.37572426975688433,9.995002498750625e-05,7020,2954,42.079772079772084
E01013626,0.13152913162548446,0.1061305207646671,0.09840018526720137,0.6725244072524407,0.0,0.7481246477577733,0.16436712657468505,0.03072002400742446,0.02193569097426569,0.030498244315748945,0.2781903971339945,0.0,3212,1667,51.89912826899128
E01013627,0.2781705355686752,0.22996783969324014,0.1793418222457102,0.8290086493679308,0.0008685079034219212,0.6447189738448555,0.5669984686064319,0.0828623689021438,0.058857752294284235,0.07013367664685985,0.3722725001388041,0.0002476375378885433,7370,2612,35.44097693351424
E01013628,0.4493003334549132,0.4219384793964016,0.263321010513597,0.9273907910271547,0.0,0.5860690297930103,0.7834624392001441,0.15609862636787342,0.1169965542110746,0.1265080617438411,0.5187155614668439,0.0,11984,5551,46.320093457943926
E01013629,0.39542376208965,0.3492139113863745,0.271138179578801,0.9198414446157234,0.0,0.6856901521192064,0.6625131995776136,0.1498835733604412,0.09649384929528362,0.14170990485717216,0.5607030403138389,0.0,11396,4735,41.54966654966655
E01013630,0.1809341109251266,0.13065843621399176,0.14197565705515386,0.7240822912464704,0.00842835894893406,0.7846815414142977,0.3037156704361874,0.04693520516737616,0.02786441610861389,0.04770934232129013,0.2660318888389064,0.001838076290978289,4466,1857,41.580832960143304
E01013631,0.6897094402842844,0.7574867880211391,0.20611025039416872,0.9380650994575045,0.08628181253879579,0.2988363481138002,0.9775696170266998,0.3061322824936294,0.33146934541130035,0.140573019261347,0.6070826306913997,0.017400230333984277,37098,15693,42.30147177745431
E01013632,0.5659908688908551,0.5372829417773238,0.22588066393936973,0.9364860200207111,0.0823327615780446,0.3990888835044585,0.9702352376380221,0.21750054645732517,0.17420741802367246,0.13582897243917852,0.5487789285257639,0.019755525373502905,16576,6249,37.699083011583014
E01013633,0.4488468995155101,0.4431378955277222,0.18848306397396897,0.8808611029194928,0.0002889338341519792,0.4199272940894089,0.9044771542471635,0.14885378519278683,0.12869068417776172,0.08869800471380261,0.45747392268844106,7.382580064080796e-05,18056,6522,36.120957022596365
E01013634,0.4560785060719709,0.44383512711374035,0.19607840932734708,0.9052132701421801,0.000494641384995878,0.4299224951776288,0.9072978303747534,0.14968732370586607,0.1279210837982268,0.09215229456260197,0.4823673080359802,0.00014584346135148273,12672,5070,40.009469696969695
E01013635,0.4899382089780454,0.5082307324105624,0.24341271465205042,0.9298170075349839,0.001544004117344313,0.4968232936144769,0.8409915356711004,0.1827157549470327,0.16044237476269324,0.13043418344073118,0.588088022137304,0.0003262571776579085,14351,6616,46.10131698139502
E01013636,0.5021172955805147,0.5012368545413952,0.253817252662227,0.9095122489516663,0.0005367686527106817,0.5054939451324423,0.8494414764448761,0.195760132412594,0.15932218692058142,0.1439048242229427,0.5388759578418809,0.00014069248842804284,16830,8236,48.93642305407011
E01013637,0.4634759073697969,0.44313447220232494,0.21598098738451527,0.9110807113543091,0.002785515320334262,0.4660026205249736,0.8939715237806726,0.16084471246148235,0.1285372674969007,0.1114477839352955,0.5418035500547533,0.0007578382123679196,11528,6602,57.26925746009716
E01013638,0.5321745751519062,0.5134825014343086,0.25993502327331597,0.9468963042698242,0.0,0.4884393870171625,0.8901064819600951,0.20555334248704943,0.16436277815239378,0.1410678814741995,0.5249577234824189,0.0,32704,9673,29.5774217221135
E01013639,0.5114836996387722,0.506209648053449,0.1855191928563425,0.8997936928971412,0.07836456558773425,0.3627079279112173,0.9675815433571997,0.18280053374259525,0.16066786805222577,0.1023729548479657,0.491161861420207,0.018763639330219656,11845,5028,42.44829041789785
E01013640,0.4480152199074687,0.4196242171189979,0.2048605041512794,0.9271727928546891,0.0014353085913471396,0.4572623764737066,0.8988960925179604,0.15416026653328135,0.12198434451934712,0.1040751066285816,0.48871283980711144,0.0004023728501793433,16632,5707,34.31337181337181
E01013641,0.47397170775664166,0.4387258465927765,0.22818756864404804,0.9002886381527159,0.019629225736095966,0.48143710881833857,0.8839794754846066,0.16108901833562744,0.11991979752968923,0.11642406894550983,0.4892743286324094,0.004141930139444982,10549,3508,33.25433690397194
E01013642,0.39456825479386914,0.37606870856611174,0.2223064353469955,0.892804264139769,0.0033594624860022394,0.5634169314080605,0.7495112414467253,0.12285969154380914,0.09755821042341427,0.09412530633997693,0.4474090342494213,0.0006925687374471916,12972,4092,31.54486586493987
E01013643,0.33272054739200874,0.2876683518203061,0.20333165395203767,0.8105781057810578,0.007927519818799546,0.6111184161778681,0.6697216564833672,0.09959763494323935,0.06875729967717384,0.08194066697281994,0.3617003759708005,0.0016249970982194675,7936,2946,37.121975806451616
E01013648,0.2589919293463441,0.19449334628025883,0.20854318988734935,0.860036832412523,0.0,0.8052111523848654,0.49216607912260085,0.07396103619288928,0.04461351545487831,0.07428953491397908,0.35983972877176756,0.0,11655,5106,43.80952380952381
E01013649,0.5474843744720608,0.642907338792049,0.2980014710906933,0.9341585462207006,0.0,0.5443104588657095,0.7978367839569214,0.22935194207096687,0.22418378502654807,0.16293219241193826,0.5766303127105742,0.0,38144,21542,56.475461409395976
E01013650,0.28593046832211516,0.2530826009449421,0.16602260608749714,0.8734888951363509,0.0023492560689115116,0.5806397865248283,0.6367604267701261,0.07421556486265118,0.05678682641191051,0.061549454628718366,0.4402221655473377,0.0005453752181500873,3927,2062,52.50827603768781
E01013651,0.3820071450662207,0.34441087613293053,0.2148083537644585,0.9200355397601067,0.001064638783269962,0.5623150156712949,0.767315750554597,0.129961153509933,0.09240739259140732,0.10740057817804863,0.5572597137014315,0.0003104763594429167,10934,4057,37.10444485092373
E01013652,0.39448484528173366,0.3642864116532911,0.1801316800564384,0.8803945745992602,0.03783231083844581,0.4566250952626374,0.8592471358428805,0.12424149316085106,0.09998223709532869,0.08112510422483993,0.43542414877919766,0.008251193077918023,8120,3666,45.14778325123153
E01013653,0.392084332346674,0.3719628111676062,0.20068433349991374,0.8938356164383562,0.003793405310767435,0.51183971646812,0.8091042584434655,0.12935328271702365,0.1040687119447815,0.09853575764004811,0.5266058723318969,0.0009724133804081145,13962,6810,48.77524709926945
E01013654,0.3281445127956198,0.31932773109243695,0.20976625609811317,0.8790523690773068,0.0013166556945358788,0.6392496230121731,0.6493475682087781,0.09690885402493765,0.0802323972886983,0.07963003513609222,0.4444833436565858,0.00033054573100188415,11200,4215,37.63392857142857
E01013655,0.2496059253603943,0.19576185671039353,0.18133360267565302,0.8926553672316384,0.000259000259000259,0.7264795593847939,0.49177136789948683,0.07208468237002892,0.047410424122752884,0.07119063311531648,0.47900794294050897,6.967961313878785e-05,13056,5651,43.2827818627451
E01013656,0.16645737293281337,0.1371554922378575,0.1177265926534506,0.8581328984916429,0.0,0.7072476909807305,0.23175675675675675,0.03854137972668252,0.027635175695875785,0.04006301593212095,0.34815228174603174,0.0,3010,1480,49.16943521594684
E01013657,0.2864191619543921,0.22732362821948487,0.18685680784277767,0.8737356121381235,0.0,0.6523893393436148,0.5578855395369157,0.07898195107511485,0.05130316721939059,0.06916919491664714,0.3867053629318596,0.0,6156,2289,37.1832358674464
E01013658,0.1604617188089253,0.11373545749921392,0.15200186310193411,0.8939147412951514,0.0,0.9472780438238667,0.22340425531914893,0.04017995303880017,0.02316958854004498,0.05433536517093961,0.4277350440658964,0.0,4725,2350,49.735449735449734
E01013659,0.20069366685821546,0.15494059726717369,0.14960990203345034,0.7845756139595003,0.0005977286312014345,0.7454639918415842,0.3555917480998914,0.04851828705069434,0.03153305677038189,0.04712820915619383,0.2846621299952393,0.0001415688661749508,3796,1842,48.524762908324554
E01013660,0.5270538527326697,0.5412875435649318,0.29473984692070293,0.9482059282371295,0.0019047619047619048,0.5592215015458767,0.8022308781869688,0.21229381107513995,0.174871694020653,0.15870459441700727,0.55213133640553,0.0004792332268370607,10842,5648,52.093709647666486
E01013661,0.48949539448234414,0.49372384937238495,0.18010725869384414,0.9181585677749361,0.05777054515866558,0.36794474621015155,0.9487876727849536,0.16551980244593137,0.15256691969636438,0.08722727163516215,0.4852371369356922,0.014099610771308287,10752,4413,41.043526785714285
E01013662,0.15535427040573044,0.09838331160365059,0.15424971059771891,0.8065934065934066,0.0,0.992890058283388,0.23630280217482225,0.042605480577144444,0.021219388476580874,0.05585773126888774,0.38343101221813847,0.0,12905,4782,37.05540488182875
E01013663,0.33456606804880684,0.3124286555471743,0.18759336311594274,0.8297138917614616,0.006682867557715674,0.5607064823100244,0.6848574237954769,0.10148087943524237,0.08307250512090664,0.07323492278307432,0.386037112792331,0.001640193370165746,9040,4068,45.0
E01013664,0.525417116592618,0.5057615229578729,0.19884165979579288,0.9065312046444122,0.016960425673428665,0.37844534088516324,0.9667565139263252,0.1913587718367266,0.15453230466328166,0.11819866556784958,0.5350438047559449,0.004246178439404536,7854,4452,56.68449197860963
E01013665,0.20918349915847304,0.15795724465558195,0.16989866775087137,0.8684054534676942,0.0,0.8121991860465041,0.4010368450286984,0.05915111553611542,0.03721598328545312,0.06069695330627376,0.4203971533516988,0.0,10098,5401,53.48583877995643
